station,region,lat_req,lon_req,lat_actual,lon_actual,date,sst_c
인천,서해,37.4519,126.5922,37.5000,126.5000,1867-06-01,16.4930
인천,서해,37.4519,126.5922,37.5000,126.5000,1867-07-01,21.2150
인천,서해,37.4519,126.5922,37.5000,126.5000,1867-08-01,23.9000
인천,서해,37.4519,126.5922,37.5000,126.5000,1867-09-01,22.5280
인천,서해,37.4519,126.5922,37.5000,126.5000,1867-10-01,18.8080
인천,서해,37.4519,126.5922,37.5000,126.5000,1867-11-01,14.1780
인천,서해,37.4519,126.5922,37.5000,126.5000,1867-12-01,9.7600
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-01-01,6.8180
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-02-01,5.2950
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-03-01,5.5500
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-04-01,7.6930
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-05-01,12.1080
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-06-01,17.1930
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-07-01,21.3250
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-08-01,23.4150
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-09-01,21.1430
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-10-01,18.1980
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-11-01,13.8330
인천,서해,37.4519,126.5922,37.5000,126.5000,1868-12-01,9.7900
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-01-01,7.2700
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-02-01,5.8850
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-03-01,5.8400
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-04-01,7.5030
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-05-01,11.1650
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-06-01,16.3880
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-07-01,20.8330
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-08-01,23.7100
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-09-01,22.1530
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-10-01,18.6800
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-11-01,13.3430
인천,서해,37.4519,126.5922,37.5000,126.5000,1869-12-01,9.2850
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-01-01,6.4480
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-02-01,4.4700
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-03-01,5.5480
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-04-01,7.9250
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-05-01,11.8430
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-06-01,17.0130
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-07-01,21.3430
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-08-01,23.6950
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-09-01,21.9250
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-10-01,18.5430
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-11-01,13.7280
인천,서해,37.4519,126.5922,37.5000,126.5000,1870-12-01,9.7530
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-01-01,7.0680
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-02-01,5.3450
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-03-01,5.2130
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-04-01,8.1530
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-05-01,11.7900
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-06-01,16.7980
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-07-01,21.8130
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-08-01,23.9530
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-09-01,22.1900
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-10-01,18.0630
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-11-01,13.8750
인천,서해,37.4519,126.5922,37.5000,126.5000,1871-12-01,9.3700
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-01-01,6.2430
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-02-01,4.8880
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-03-01,4.9550
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-04-01,7.3430
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-05-01,11.9180
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-06-01,17.4630
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-07-01,21.8000
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-08-01,24.1930
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-09-01,22.1050
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-10-01,18.5750
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-11-01,14.0580
인천,서해,37.4519,126.5922,37.5000,126.5000,1872-12-01,9.7280
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-01-01,7.3830
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-02-01,6.0450
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-03-01,4.9630
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-04-01,6.9150
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-05-01,11.1630
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-06-01,16.8700
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-07-01,21.4450
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-08-01,23.8050
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-09-01,21.3900
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-10-01,18.0450
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-11-01,13.1030
인천,서해,37.4519,126.5922,37.5000,126.5000,1873-12-01,9.4700
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-01-01,7.1150
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-02-01,5.8450
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-03-01,5.8550
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-04-01,7.6550
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-05-01,11.2450
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-06-01,16.9980
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-07-01,21.4380
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-08-01,23.7830
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-09-01,22.0050
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-10-01,18.3580
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-11-01,13.5700
인천,서해,37.4519,126.5922,37.5000,126.5000,1874-12-01,9.3030
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-01-01,6.5800
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-02-01,5.1980
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-03-01,5.5830
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-04-01,7.3630
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-05-01,11.6780
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-06-01,16.9250
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-07-01,21.2130
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-08-01,24.7450
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-09-01,21.5830
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-10-01,17.7900
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-11-01,13.3430
인천,서해,37.4519,126.5922,37.5000,126.5000,1875-12-01,9.0630
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-01-01,7.2680
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-02-01,5.7130
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-03-01,5.6080
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-04-01,7.9530
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-05-01,11.3530
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-06-01,16.5200
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-07-01,20.0500
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-08-01,23.3080
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-09-01,21.7780
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-10-01,18.1930
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-11-01,13.4730
인천,서해,37.4519,126.5922,37.5000,126.5000,1876-12-01,9.5150
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-01-01,7.3300
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-02-01,5.8950
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-03-01,5.4650
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-04-01,7.5330
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-05-01,11.5580
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-06-01,16.4300
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-07-01,20.0080
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-08-01,22.6430
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-09-01,21.6700
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-10-01,17.9600
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-11-01,13.3730
인천,서해,37.4519,126.5922,37.5000,126.5000,1877-12-01,9.9950
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-01-01,7.0930
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-02-01,5.7930
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-03-01,5.3400
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-04-01,7.7200
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-05-01,11.2680
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-06-01,16.6830
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-07-01,21.0830
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-08-01,24.0100
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-09-01,22.5050
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-10-01,18.9030
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-11-01,14.0900
인천,서해,37.4519,126.5922,37.5000,126.5000,1878-12-01,9.3400
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-01-01,6.4830
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-02-01,5.3130
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-03-01,5.7230
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-04-01,7.2880
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-05-01,11.5550
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-06-01,16.7030
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-07-01,21.7830
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-08-01,24.2680
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-09-01,22.3430
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-10-01,18.5850
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-11-01,13.6880
인천,서해,37.4519,126.5922,37.5000,126.5000,1879-12-01,9.2680
인천,서해,37.4519,126.5922,37.5000,126.5000,1880-01-01,6.8800
인천,서해,37.4519,126.5922,37.5000,126.5000,1880-02-01,5.6530
인천,서해,37.4519,126.5922,37.5000,126.5000,1880-03-01,6.5630
인천,서해,37.4519,126.5922,37.5000,126.5000,1880-04-01,8.6480
인천,서해,37.4519,126.5922,37.5000,126.5000,1880-05-01,12.1350
인천,서해,37.4519,126.5922,37.5000,126.5000,1880-06-01,16.6480
