path,size,sha256
src/romsjedi/Fortran.h,1205,3944e1e3a4dcd32171cfda01fa001cfb5b04904125aee370ffa502164d8a135b
src/romsjedi/Geometry/CMakeLists.txt,172,69e3c984a9b9a4f2a986f606ddf56e92031b47696f64c6cc5dc13b65b3365e5c
src/romsjedi/Geometry/Geometry.cc,9495,b5d95b3533268e08f4159d167a7818031091136a7b1be36f04adf8fa0f5fc911
src/romsjedi/Geometry/Geometry.h,2994,1fed5d74d01de264d41b5e2a366921fee694fffcb0aad6b287777154a5c286cb
src/romsjedi/Geometry/GeometryFortran.h,2513,b2cad74e7fe367c3b93d315153db3f3dc83887512f2c01ded392885e8a906b7c
src/romsjedi/Geometry/GeometryParameters.h,1867,5af259de84ccc2abdecc467ef3defee2ca7016cbb42e9bbc7d14723be4668340
src/romsjedi/Geometry/roms_geom.interface.F90,20383,a34c2ab1ef6c50a668fece58bfcc53650134d4c3dd7e331267412749bbe643b7
src/romsjedi/Geometry/roms_geom.reg.F90,928,00c1cbb20b05b104123b7ccb0fff1b30553723cd9e874405956af0443ad11f5b
src/romsjedi/Geometry/roms_geom_mod.F90,38622,ceb10deb2aabf69f1ed2848a387a6817514e9384a32c2dc54491d5beafc2c0ec
src/romsjedi/GeometryIterator/CMakeLists.txt,183,24a11c658e53d51d02b65cb20f0cf3d280b209339d98f32067338efa98b26c62
src/romsjedi/GeometryIterator/GeometryIterator.cc,3743,6b57c1185972e49225a7f72809d22f255e9dbcef04b731893f275c22f5f9e1b7
src/romsjedi/GeometryIterator/GeometryIterator.h,2115,fffbf899ebe40060732e74c4160a62b9268d17e23b960276a4508c321d8ad044
src/romsjedi/GeometryIterator/GeometryIteratorFortran.h,1747,884c739ff441cd6636b245e0ea0c185a66ae929d65c19b966098cb3aed60d249
src/romsjedi/GeometryIterator/roms_geomIterator.interface.F90,6367,2b61d4a597f608697994603a95abdd144ad02d7939722e9a11cc10d9a839c7b3
src/romsjedi/GeometryIterator/roms_geomIterator.reg.F90,976,6fa2169149465bf2eecce253694c5cc96a5902fa6fb6df1c862bfc918dcb0210
src/romsjedi/GeometryIterator/roms_geomIterator_mod.F90,8677,0d5097df312769d9ec47c3aaf2ffec470603d1cae4ff2347bfe8be27a1dbe868
src/romsjedi/Increment/CMakeLists.txt,177,4ab302a857323f56e48cb07f8d52f49275696d9d7d8fc27d099cd043bdd3f0fd
src/romsjedi/Increment/Increment.cc,16808,d3786a12944596f0e0dba796e18a0ce3d664a4b1e49f59a7e7c2d6534ce33eae
src/romsjedi/Increment/Increment.h,4475,070581d4332354bfe5a4a7ac7f7a4d5b024cda6c5b1d26af6a359d648958f207
src/romsjedi/Increment/IncrementFortran.h,5490,53e118d8b5b6fe18c54c91aedde2019a3e323c310c44659f2675d6142c2fcb4a
src/romsjedi/Increment/IncrementParameters.h,4472,2c8943e5135abf5a0314999b436cbe97c801ebe5e0988731a13543fde091802e
src/romsjedi/Increment/roms_increment.interface.F90,24882,2dd5d42e3bd84751b2bf2f9742cbe491bb7ce4dbb7f47ece92d15db0907a80ee
src/romsjedi/Increment/roms_increment.reg.F90,984,e02056fd6002059b25c741895dcbaac7d87c4203f541da27c2310c7c5bec4b39
src/romsjedi/Increment/roms_increment_mod.F90,15064,6b16ec317e999fe91d153f0757a18e5d921036681517712220a7a78cfd55821e
src/romsjedi/LinearModel/CMakeLists.txt,292,d0bc52b7da7969452d217b47a1fd7df0a453e5646dc4b51f99af8b898699561b
src/romsjedi/LinearModel/LinearModel.cc,15106,9be6efb0c400538106749d3b832639cd9aa11999c74d7a3801e2d8356341f532
src/romsjedi/LinearModel/LinearModel.h,2662,34d06e19679a1e20b1f420a96a967c8c7e955b598250df34a3ba06b87edf7f64
src/romsjedi/LinearModel/LinearModelFortran.h,3463,8ff58638838934b0edc798c603d143563d36f6523fb6d5f0f2ae2a446d67d2b2
src/romsjedi/LinearModel/TrajectoryFortran.h,716,feeafcfe1787e3141508245ceca1598619c749b32f32e0350b5ca5c887446341
src/romsjedi/LinearModel/roms_linearModel.interface.F90,12156,1a40f0d21b0fda9b66313667e017a0a19052f5132993f8258a3819c6ff8df15f
src/romsjedi/LinearModel/roms_linearModel.reg.F90,953,8081f9ca35cfc051b0cbdb441758e5f90467e7e66e03e70c5adde071b44a4d92
src/romsjedi/LinearModel/roms_linearModel_mod.F90,57006,76761365244d6b9158caa4d039c7cdf79893ac45c515bef50b0d82b7d68b8aa8
src/romsjedi/LinearModel/roms_trajectory.interface.F90,2169,49867b1855da5b61d204084db944a15f3339c18b4f1f1b49c3592f1b0952794d
src/romsjedi/LinearModel/roms_trajectory.reg.F90,941,4b446e1d5f3edc7e2c761976c4feac189cbe45bb84f3c01dd25ddbdd8466c58c
src/romsjedi/LinearModel/roms_trajectory_mod.F90,9453,fe70425c4bb58bcdebb35f0fe95f9b1ee00787a91ee1b4995241975129980ae5
src/romsjedi/LinearVariableChange/Base/CMakeLists.txt,173,0e30e704bf4facbf9455583246044db787859d38af2b2a386f4e388ef37e3031
src/romsjedi/LinearVariableChange/Base/LinearVariableChangeBase.cc,2699,c80703caaae2dfc162439160686a2f347ff98c482a103fd3dd2a83a9dd0cd8c5
src/romsjedi/LinearVariableChange/Base/LinearVariableChangeBase.h,5903,0dca25e7052391049152731f0cb5d7ffb0ada2d7867009ccee46b7bc0f3fe310
src/romsjedi/LinearVariableChange/CMakeLists.txt,378,de473e98ed785776ac8f2394869314c3c7707937c5fc16da18cecf9c129f7969
src/romsjedi/LinearVariableChange/LinearVariableChange.cc,7882,5e6f439f7135acbcf201b7b148cf58bb3330d934c38d1f1df9f07379d4fcdc22
src/romsjedi/LinearVariableChange/LinearVariableChange.h,1864,e932d38e4384b6478677d664f5096b13b20a2ac0c75de88e2b1e922857e40b1d
src/romsjedi/LinearVariableChange/Model2Analysis/CMakeLists.txt,223,b7118f74fe8541b301714efe00873887b375e58f6473eca3ea1c590abd81b11e
src/romsjedi/LinearVariableChange/Model2Analysis/LinVarChaModel2Analysis.cc,4523,fdfb95aba953d916f9d9df40e343b081c30384a087690fa76f8a6bbcd037f53c
src/romsjedi/LinearVariableChange/Model2Analysis/LinVarChaModel2Analysis.h,1776,8812ff3fb3b8a007719adea060f5633a237b1296c3838ffb87bfb08e156aedb3
src/romsjedi/LinearVariableChange/Model2Analysis/LinVarChaModel2AnalysisFortran.h,1817,69677a9260289e21b6633887ce3b4de73d1c3821e8ceb9e570255479a9bdb3ce
src/romsjedi/LinearVariableChange/Model2Analysis/roms_lvc_model2analysis.interface.F90,7693,b3a47104475782f2c090cf918dcc8e0d3dbe7bac6a046115ce199ec47d5f79e0
src/romsjedi/LinearVariableChange/Model2Analysis/roms_lvc_model2analysis.reg.F90,1009,c5fe03211827051a1305b065f304f2b9f1e49192d877a2be0a6d03e8ba8a8a82
src/romsjedi/LinearVariableChange/Model2Analysis/roms_lvc_model2analysis_mod.F90,18332,9c754e17f7125d89b5a1d9da0328402329e6d6b2a76f69d6c01b4dbd3266a985
src/romsjedi/LinearVariableChange/Model2GeoVaLs/CMakeLists.txt,217,4989139c372659bc7da44d70e214d5cee32b1384f62e3508f89bcd248939a4a4
src/romsjedi/LinearVariableChange/Model2GeoVaLs/LinVarChaModel2GeoVaLs.cc,4569,a6bc119cdfbe3cd4ffa303ba6d54ae992afd844e098c4bf23ef1d0a445766bb3
src/romsjedi/LinearVariableChange/Model2GeoVaLs/LinVarChaModel2GeoVaLs.h,1856,f4b59fc0400b2ce659b3d50999be0c20e825d78f33e9702a23389a4219773908
src/romsjedi/LinearVariableChange/Model2GeoVaLs/LinVarChaModel2GeoVaLsFortran.h,1648,8c0fd06eeec954904a5cbf80965450a6250841bd0e67016c1dda5c5da064c10a
src/romsjedi/LinearVariableChange/Model2GeoVaLs/roms_lvc_model2geovals.interface.F90,6608,7a51a77e3e4a3888f0d7750f7c3ebf8c0f79e1055286e1f78b1a4eab5edd542c
src/romsjedi/LinearVariableChange/Model2GeoVaLs/roms_lvc_model2geovals.reg.F90,996,844ee86e1f085f872ddd544e41214f7c28259ba79168bb6e100154bb2cf65064
src/romsjedi/LinearVariableChange/Model2GeoVaLs/roms_lvc_model2geovals_mod.F90,16631,432b569a0f1e7902b7a55e8380db07019de51bb9c0e34ea027d303f6f857196f
src/romsjedi/Model/CMakeLists.txt,164,801938fedbb9b66451ff131e03f92f54851883e0bc0abb8cd261a38f6039581d
src/romsjedi/Model/Model.cc,3864,3759063b33cdf260022ecadc181e86f35c3b91d9b79eb586bdbcfb929ded16f2
src/romsjedi/Model/Model.h,1913,073c6507051c04d4e8b1de8f41b694015c307294018bc393276c843b70bc5abb
src/romsjedi/Model/ModelFortran.h,1583,c22d9466ce4cf118eea500979845b19ddb11d88c69030d3135335b65f39f85c6
src/romsjedi/Model/ModelParameters.h,1602,2fa4e3e108da99ec8532a6c658bbdeb70cf0992c406e91c28fd7cfe3a17df85e
src/romsjedi/Model/roms_model.interface.F90,5429,76f1735efbc1b906359652ca468854e7337c5fa75c64867a57244ea7a9424900
src/romsjedi/Model/roms_model.reg.F90,920,a0147bd9a51d5701d43c30b3ba3565b3b7435c666f304f206d08a5bda381f9d5
src/romsjedi/Model/roms_model_mod.F90,32297,e28d84bb309e93b89e678d21e39bc85d067cdf8f380c04120df35e90af0a91c9
src/romsjedi/ModelBias/CMakeLists.txt,89,72f3b4b61374625df9e72b20e0282ba0808095b955c39d3b9e6eeac6e29ceed3
src/romsjedi/ModelBias/ModelBias.h,2124,9e36c16e665d0c9d869bfae9711d5807679c3d8f01665b21431ac61a3dcfbe83
src/romsjedi/ModelBias/ModelBiasCovariance.h,1899,396e12f01388a32f03441f9429fdc0004c2d58f901e503565e97f9e01f8f44c6
src/romsjedi/ModelBias/ModelBiasIncrement.h,2496,ccc53ce756e03711f5e88086b429929f14714ce64e6cd6161e80ac49473ac89b
src/romsjedi/ModelData/CMakeLists.txt,38,e3ed5e45aa308b40db3c38c97928f4812e67b08990d1bf81281475bdfaf7c158
src/romsjedi/ModelData/ModelData.h,1480,07800dfa45e6dc1462f7d84d6a1f9dc8966f7f2194ec4c1bb6c01d2df0b60b7e
src/romsjedi/NormGradient/CMakeLists.txt,39,03b4d833b6c62e4a36715edc5146aff159a45d26e20d44d65c0a56c076b5de1d
src/romsjedi/NormGradient/NormGradient.h,1347,4ff3d4a6ed24d0cf49a0cf9d160098d5c9758e90ba367c643a3e81916c13c5bc
src/romsjedi/State/CMakeLists.txt,149,775e73c7718cc026448ed490559fcb07742eea816d82b03890690c295b09978c
src/romsjedi/State/State.cc,14492,34b94be6ba162a5518e68f8b377cea932c1f33a97170379379e28410ba951b6c
src/romsjedi/State/State.h,4302,b21b6f5f13cf3911545a007d9c14115f035eb4c40e48c1e824796d986ed535a5
src/romsjedi/State/StateFortran.h,4255,cc256885374ebf1a2b194719b0957b3e85a0462192f79c52433eebaf2e329c1b
src/romsjedi/State/StateParameters.h,4020,7253612f2dd6c81c416037abfc09ca2abc0f1e36e512257500d21be45c7b6f31
src/romsjedi/State/roms_state.interface.F90,21756,a458126d1640e15b2df11f25be41a33ddb0b05c872f65c492ac1324345613273
src/romsjedi/State/roms_state.reg.F90,787,fa0bf793e5c0d7551f69a698021eb54d4b7504daa7e0a0895c40fcd4ea68accb
src/romsjedi/State/roms_state_mod.F90,9263,1707926594e52683fc2c56c78eb3a2b6184a2308b6144b3e6e755f4ba401e29e
src/romsjedi/Traits.h,2283,7b2cddccbf8c0b25352f36fdb308d20434379959bce7c0a0b86ff825c12a829a
src/romsjedi/Utils/CMakeLists.txt,40,abc6b175d4ed264027099b0d631d636e60ccd4e59390d11c1f49c020cba6ffcd
src/romsjedi/Utils/roms_utils.F90,27612,934a949a49d91843fb7eacd62b4fe6a3108386b7fb3b2c01ade1efb24de1bf28
src/romsjedi/VariableChange/Base/CMakeLists.txt,161,5918152ff0dc0453bce8c74068df2451a7e0138b5f2f45bbcb3937b35f4b6dfd
src/romsjedi/VariableChange/Base/VariableChangeBase.cc,2415,8d75355713e354f90ef442124215542ab0694aaa304c7fe26272d3a86dd48d44
src/romsjedi/VariableChange/Base/VariableChangeBase.h,5047,ee3490a5350a1e4a38ca5cdf42374ed3bc391e544bc11018ba2c5a9b9a5bf2e6
src/romsjedi/VariableChange/CMakeLists.txt,366,a7c1e68dd34f3a5288c055e3f5efe0190968ada9c76d6b43c3f36928a3ac0707
src/romsjedi/VariableChange/Model2Analysis/CMakeLists.txt,211,f30ca05c6d4deefe430900239e1ef6b2294f92815a8f9ce34a18fbff25fa4eef
src/romsjedi/VariableChange/Model2Analysis/VarChaModel2Analysis.cc,3498,e8b9a96746b4b71ae25f7eb55ea8cb3ec66c7f71cb3dfcbd2dc6a873d6238645
src/romsjedi/VariableChange/Model2Analysis/VarChaModel2Analysis.h,1380,c27cab53eabf6169f8da7f444a4fc68fbe7f5a9631e5cd03b17617f940f86a4f
src/romsjedi/VariableChange/Model2Analysis/VarChaModel2AnalysisFortran.h,1057,65e3ecfbaabd3609114c9e659d84fde5302277f008cdb6e42c65a12e83780c5f
src/romsjedi/VariableChange/Model2Analysis/roms_vc_model2analysis.interface.F90,3829,bda4d2e951d37870725c370ef58fbbe8974eabcdc6b7602845f576277fd50394
src/romsjedi/VariableChange/Model2Analysis/roms_vc_model2analysis.reg.F90,997,23b023f902834a2b4191792a660a8a60cdd840e62c621cccdf8f1077013c3d45
src/romsjedi/VariableChange/Model2Analysis/roms_vc_model2analysis_mod.F90,12129,41a91f317410855995cf5921d1a2e89f9c1ff99af8d50367743d023ffb49c77c
src/romsjedi/VariableChange/Model2GeoVaLs/CMakeLists.txt,205,60376560251925409890742a0758bf859de777a4f5e62093f67185ba95ce999d
src/romsjedi/VariableChange/Model2GeoVaLs/VarChaModel2GeoVaLs.cc,2490,ba4cbdf7a2d8543559eee251a9784ddb42be5685a9b13fb59ff9afa43bc8544d
src/romsjedi/VariableChange/Model2GeoVaLs/VarChaModel2GeoVaLs.h,1131,e143d82e045a100ffe0ed328ebf7f903ea8ae7da2db27ad02f2072a4ee6973f9
src/romsjedi/VariableChange/Model2GeoVaLs/VarChaModel2GeoVaLsFortran.h,769,8abbe7cfbc30c021625f3ae829a65a2662e1e1d846ecea40ad3b739f76f266c4
src/romsjedi/VariableChange/Model2GeoVaLs/roms_vc_model2geovals.interface.F90,2533,b5d22cadecc1ea2a6d71f62ad139f49ea61311cd64a48302d5ac9877a63ec6d2
src/romsjedi/VariableChange/Model2GeoVaLs/roms_vc_model2geovals.reg.F90,991,17ea5033e48a1e782718278dd93d80052d88d7e9e4be4fda9f57784a8f0fd507
src/romsjedi/VariableChange/Model2GeoVaLs/roms_vc_model2geovals_mod.F90,8195,85d2a96c35d573efb88fd9e0019340cdc4b682e09309bd8726561bd7d4fb32ba
src/romsjedi/VariableChange/VariableChange.cc,2975,4c987c00fa5aee63d3b5f966b2d69d98593a5a0cb557e5b8721bd7d7c123be80
src/romsjedi/VariableChange/VariableChange.h,1142,8abf80c61c04f69f59634aaf9e02ec0750e047830876c09585dd4f482c1893c7
test/Applications/wc13/input/coamps_wc13_Pair.nc,131,73f2630a563fb92c3a13e68aef47d2ae32032489afab4f2eaca2155099815afc
test/Applications/wc13/input/coamps_wc13_Qair.nc,131,48af45adc6b2bf5cd8ed34a93e4a43eec1f734ac08de1075c0b0f0784959fbfd
test/Applications/wc13/input/coamps_wc13_SST.nc,131,9605427f7fb7baa6682c67d8c8c53d00d3c4458de33d25a11db84b47e57f6075
test/Applications/wc13/input/coamps_wc13_Tair.nc,131,dc6c22572e658f2526a60455da374b25a16150665bba033b431821cf52136cf4
test/Applications/wc13/input/coamps_wc13_lwrad_down.nc,131,033cbcf1eb82fb8229fcddfd23bc5e11c5b1dae4019407168e547e106e2a527e
test/Applications/wc13/input/coamps_wc13_rain.nc,131,f0b9e67a3fa48cfcd1c4e01f5a4b4f4ef6c69cbe6011be0540bde7107d6b566a
test/Applications/wc13/input/coamps_wc13_swrad.nc,131,131c739cc89b55623a83119c8a60743e4cc432407b51986542863ed76131de28
test/Applications/wc13/input/coamps_wc13_wind.nc,131,f6a1b30bb70d9f0d4533068e4ea7a42ad9995142f7979c673f6d52a527c18b43
test/Applications/wc13/input/wc13_ecco_bry.nc,131,f5f25a9e52c09ffac9340564fddebcab26c4f15e2c6a4595efe4c72326c9b7ce
test/Applications/wc13/input/wc13_roms_grd.nc,131,c8955cca8e8bd18dac63fd79490ede772c8c00281e0f24936b9632fa63cfcb6c
test/Applications/wc13/input/wc13_roms_ini_20040103.nc,132,7cc3c86562c091e703f08ee3575459fb0a47860baee3e00ef32dcea44cb67ff6
test/Applications/wc13/input/wc13_roms_ini_20040105.nc,132,418baf61bdcdd49d985ddaf233b72fbe33131960b304a32616a4bbf2ccd93e8a
test/Applications/wc13/input/wc13_roms_nrm_b.nc,131,a83d2be20434d87a27183d2af77f454225647f0f3cd6221df4179c4ba37f53fd
test/Applications/wc13/input/wc13_roms_nrm_f.nc,131,3f75a8d7bcfb516ac8161621f1b4747f17c5fc354bd1d652221b4db717be4bf7
test/Applications/wc13/input/wc13_roms_nrm_i.nc,132,14e8177958c50d74a51d21523e31aa37bb007d0dad7132099c3f2734d5fd0f8e
test/Applications/wc13/input/wc13_roms_nrm_m.nc,132,64642105159d7cafe48b98c37dce98e09ac00ab898197bc390ea4ee9ed82c8c9
test/Applications/wc13/input/wc13_roms_obs.nc,131,1bfa975a73ff2c87ac50ba3be50052614d95035722ecedacf3d406b624df19f1
test/Applications/wc13/input/wc13_roms_std_b.nc,131,9d20ae62ca46d35a01bb44aaa83eee552300def3a19430b6af885d8b55e10153
test/Applications/wc13/input/wc13_roms_std_f.nc,131,eb6a1e83a63bbef867227f5938c950645fbc51d83587a4e3e3bb5b4f092ddfca
test/Applications/wc13/input/wc13_roms_std_i.nc,132,ee4c0324f4113f3076669b0a59a6d78cc956c3bdfab0049450cd9a3099423e3e
test/Applications/wc13/input/wc13_roms_std_m.nc,132,98d9adefb54b5231696671197325c2cb54304b1f6a82581a912ff66ac790693a
test/Applications/wc13/obs/wc13_TS_20040103.nc4,130,278e93ffe3da7ece648e979fa07dc8dcc4ea2859435f999de499e5c15a1d9f84
test/Applications/wc13/obs/wc13_TS_single_obs_20040105.nc4,130,4e417fd0b33dd169a23c118d3822495b0c55011526e12fbaa3c762f4e48c9b55
test/Applications/wc13/obs/wc13_adt_20040103.nc4,131,b465bd6adfa9a76c2f5aa08d81dc70919cbd83207a66829a66e5f472ed90e9c2
test/Applications/wc13/obs/wc13_adt_single_obs_20040105.nc4,130,7d7b6c41d0610fb03eb85bc24bda5ad73d40b099151e879fdfc3c76f19a09f94
test/Applications/wc13/obs/wc13_ptemp_20040103.nc4,130,528e15efa8435ad5225386696e3b99604a9e2ef7fc1e82f3c2dcbd33af26ac22
test/Applications/wc13/obs/wc13_salt_20040103.nc4,130,f535a49553758a00be5d62ae4c822eb24bf33e0a20ebfd1acf44a2e647f7b93e
test/Applications/wc13/obs/wc13_sss_20040103.nc4,130,d6925ce7a14a6b479044a6542d5b345fd873cc05d2a10af4d9a630d86b54e713
test/Applications/wc13/obs/wc13_sst_20040103.nc4,131,22523d69d3810cc2a4a58ed90987ca06c085a45bfd32a3746cf79c436b712580
test/Applications/wc13/obs/wc13_sst_single_obs_20040105.nc4,130,1714601a083e571db7ae71190b6f03c417f46d30e2a34417ae7508c6687a826d
test/Applications/wc13/obs/wc13_temp_20040103.nc4,130,70d43b9f762a2ed24b89a6ad01ca1c018bc04881a1a85d095434dbba68dd3308
test/Applications/wc13/obs/wc13_usur_20040103.nc4,130,59b130874be4b21159491731ff56584ecd1f797a18c7e8286f0b58d181aef160
test/Applications/wc13/obs/wc13_uv_sur_20040103.nc4,130,8d72e9af8c3b12106caf4de2e079d262cc29a33fe342f0161dc0f58094cceb22
test/Applications/wc13/obs/wc13_vsur_20040103.nc4,130,7790bd983f5e5aa2e240d7470ab2aaaf9c3de6a48e142905c0170b02eb46cf88
test/Applications/wc13/rbl4dvar.in,46269,68dd58c380b4865cf0cb81da5cdf9d998bb6835baf2e09b4411d03f9ac4209a9
test/Applications/wc13/roms_wc13_20040103.in,175256,64299fd15378b28bb5ab261f436a7ad73821d261f9b5f01a96ee99441d19aecc
test/Applications/wc13/roms_wc13_20040103_max.in,175312,7ee9665a55e4a7789040a7da319c648ed208bc3bff96e93f9abb6cc3fc818837
test/Applications/wc13/testinput/3denvar_4dfgat_dual.yaml,7360,6ddbf94a395b9c96319e03d4c2a8053ab59725096f0a3b0300625f0758f6d53c
test/Applications/wc13/testinput/3denvar_4dfgat_primal.yaml,7571,512d4936f0928aaff387d8291a952d2b51255d687d8e38ca110f4327bc5b6c6b
test/Applications/wc13/testinput/3denvar_nofgat_dual.yaml,7036,b87ce0864f47e18fcf64b849f28de76f04f2ae6592e66c832d5aadc177bb740d
test/Applications/wc13/testinput/3denvar_nofgat_primal.yaml,7318,f941e494d875266815b91ea674d83a84cb10867479bdf31e075a6ac94722757b
