path,bytes,sha256
CelerisAgent/agent/dem/workflow.py,1964,a42fffc9426a018d7756815ee9710dad689a811d87097b8866c2d73a4f7b182a
CelerisAgent/agent/geo.py,1435,b7817c675baef06a20c5f675b35c3c14c33dec482a56786b42cf29cb71bc6f32
CelerisAgent/agent/imagery/__init__.py,41,e5515b1f6372a3ebd6f177cf33245885080a1645386cf5ccb239389b3cc92c47
CelerisAgent/agent/imagery/overlay.py,22004,fc28738e74e740677108588068674436706549df11ee315c1368597933665554
CelerisAgent/agent/io_utils.py,1635,9e724388b091e0b3ce3191cfc99fd1d6de5251535a44124e772a0944d99753b0
CelerisAgent/agent/job_queue.py,1515,0e1c55d15914ca0c858f42f20edb50bf98e9a966c4057272be83fc764c4b1650
CelerisAgent/agent/openai_client.py,2737,04bf5f385cb78ed1eefbb140bd93dce763cde3dd59a200c1f6e64a7fad55377b
CelerisAgent/agent/orchestrator.py,26069,51a67bc706c45def722893924262b09e10404d1c3fe3e0e6881b69b936e5dce8
CelerisAgent/agent/progress.py,1660,43803e1e5b5f92ea86507bd35e5f5d7cf13f4b794d88e574e9372ea5233b2fce
CelerisAgent/agent/prompt_policy.py,1284,454f18f9864388b193e825e6d06f87d6710c6dad9566475d1ca655635d895712
CelerisAgent/agent/registry.py,761,27054d08e91a8996ba54e4fc6b7381a6d8caf1d5752f5514a05f778bc211048d
CelerisAgent/agent/research.py,39034,1884ee24087b6e42db2386692f2f30dfaf4d1e2a002173d36915e4127292e4fc
CelerisAgent/agent/research_context.py,5331,ab860f639ca563a218b0a8044766e8e5340625d3cf2b75220ffc63a68cf344e4
CelerisAgent/agent/server.py,25339,88bff47cf63e0972e81e66d5c43d4cb46d7fcb368dd909378508138d5b3ad0bf
CelerisAgent/agent/shoreline/__init__.py,44,730b974cc3dbb82e9c2f8547b0bddd64b55d5556f77d8e860831459d93135d3c
CelerisAgent/agent/shoreline/anchor.py,7059,3ab64414b0bb4502cab8710a6fe38ff2894c8b6f4c7e86effd6a485cd52284b9
CelerisAgent/agent/sources/__init__.py,55,6e885ca605fe3af569a24a0c8fa9f5c52a60a133f914c9b8fc5ccd4b57017952
CelerisAgent/agent/sources/aoi.py,15978,f4f91f5d1d1d8bfc78e27b703bb93f18dd863dc057ed18566b46c49173acee98
CelerisAgent/agent/sources/aoi_geocoder.py,7223,368a9ad74bcbaae74b5a7648a063e56413b4718a7ba133004e125e3d7847d319
CelerisAgent/agent/sources/aoi_llm.py,28255,5221293ebb4325b91f20d356ad92d5a66e49f6b97cc7c44ea13be95cce9f273c
CelerisAgent/agent/sources/common.py,202,e4373ef71263b0a9183254e36ce1a0da4c1149063d4ff52d1188f321813420b0
CelerisAgent/agent/sources/coned_wcs.py,18016,0d99dcf7b70e6fc48e9d53db3463d10de711c055373fa6a3cbd636be02ee57ce
CelerisAgent/agent/sources/noaa_dav.py,31458,a7a29e278da09f1156a6640e4f28f8687156d2298980a1169bb8c809b88cc3dc
CelerisAgent/agent/sources/public_gridded.py,16645,50475f19125d6b181ac8d4571e648b94eb616d445efd1406c27463ac7bf71a9f
CelerisAgent/agent/sources/tiered.py,5593,2a0f239afd847d6b9831a44403a5e24c27573eb02e66d3645b58c60e8dd696b6
CelerisAgent/agent/thread_archive.py,15659,32ba7be9917ce1352b7797b832a4477fbdc3dec433e745714442aea04cf0fa5a
CelerisAgent/agent/worker.py,1985,a80907e39f34f3d913325d3dfe41e5496894e9166e1bcbe01e1f3db11bb8e3c1
CelerisAgent/app.py,408,fe7bcd251f61c68b9edacea742398b06a557570e4a99052af63e784f1677552f
CelerisAgent/deploy/install_queue_workers.sh,1965,d977497fba1ee4867c1ea2b3eb2cc3e339b35f9698eefff9de8439cee27a54db
CelerisAgent/deploy/systemd/celeris-agent-worker@.service,655,aa58b67448706aab525c4953eccd185186891295f37c8f4ff10542dbb459df7e
CelerisAgent/deploy/systemd/celeris-agent.env.example,368,657b7d8249852e8be87de88f0aa3d56ed8c5483ba8b1eb5a2e83520b824632d8
CelerisAgent/deploy/systemd/celeris-agent.service,488,0eb64dd95c9960a58a3ab19f920b234112eeea911d82d98a28b5eaf254627620
CelerisAgent/docs/agent_behavior.md,10409,aa93719e1decf7f5e51299c265c4baf43e1112cf4ee7683e065f0a274f462c5e
CelerisAgent/docs/celeris_config_generation.md,12715,2907ee5f01511f037745993acc267b136c500ac2dbeee73e99961832d53ee0d5
CelerisAgent/docs/celeris_runtime_controls.md,16863,05417d52b8878258df21b4f5ea5aaa3cec6ac7d6885ad1129af3c8cce9ca25c0
CelerisAgent/docs/dem_workflow.md,10722,f5115960611900032bd9762ee0cf444e4225d7018eeacbf747e878d36c043059
CelerisAgent/docs/earthquake_parameter_extraction.md,5297,381c597cfc2a7720aed659982271ad64e9f699aec35f0e4d65ebf9cca9ea697b
CelerisAgent/docs/geographic_resolution.md,6898,ea7c99b53c332ba62b141fd9e1441e47d0b7af4e78513412d369f090610426d5
CelerisAgent/docs/noaa_digital_coast.md,4164,0b8e15640bcb0e1e0fab80776eb63b13eb4b6a8e1397417e2997921a333611b9
CelerisAgent/docs/orchestration.md,7651,6d73b262ed510aba8c5dc5638112e2b7e8c5277e501f7aa9e27340b6c01adb87
CelerisAgent/docs/source/backend/celeris_request_py.md,2602,699b3ba2477710001824ea967efb4012ce70e77200977fa4698b11697400136f
CelerisAgent/docs/source/backend/celeris_runtime_controls_py.md,4151,da184188e8e780f32010b1949b2fbe3056d15c0ca159d02278fb807df3a1d1a9
CelerisAgent/docs/source/backend/celeris_waves_py.md,1588,94d086c1a6cf455428ee4257b585dea1789d2d56c46c0012fd73c17b8d85de1d
CelerisAgent/docs/source/backend/celeris_workflow_py.md,2447,4a23385bb1fa52b6c9472bac7fb8168b0da1da4dd18f5296860c5fdb4a087c5e
CelerisAgent/docs/source/backend/earthquake_ic_py.md,3126,492ef6e352d08ea0af853e2d1ecbbf66661e05cb66b2462414108f51cc69c7ce
CelerisAgent/docs/source/backend/index.md,10743,de985ddb6cc9a00c638354ac55f7879c086863e3e9bdab7bda595e018ab39aca
CelerisAgent/docs/source/backend/okada_py.md,1808,1e0f66b8116cc7234ecdfb11c7bf368e352e1442d0889566a8669df269351b54
CelerisAgent/docs/source/backend/openai_client_py.md,551,a9ebbc721d65b9a9a72dce98feb2e6a034107634be438582c06d8bd95f350d98
CelerisAgent/docs/source/backend/progress_py.md,819,218d7cdd3ced181d49b5eac8cb3f875fcdffb9a1509edb229ee74cad8d535d4b
CelerisAgent/docs/source/backend/prompt_policy_py.md,1199,3ac7c64604235acd1032b0e99af5751f0fbb42a410ee35a6c6e34e5433d06542
CelerisAgent/docs/source/backend/research_py.md,4044,49dfeb3517319ff76c4b24476db0f2f77144e0b8eab63a8f1dba66266baf7539
CelerisAgent/docs/source/backend/runtime_planner_py.md,3370,1cbc99c1365be3065035dd88f831c28380b420fd3071a555d257aa95e4e03e78
CelerisAgent/docs/source/backend/server_py.md,1730,0a27fea68b640f8e0395baacecc0f78c354e9f685a2e719b234ec89fb9028388
CelerisAgent/docs/source/backend/thread_archive_py.md,1016,ceaf9283474f94bbb0d3f7aa9d5b2e83ae6e47600f81e602fca539f284183f6e
CelerisAgent/docs/source/deploy_queue_workers.md,1560,fff6db88380336ec19d78841bdc7de9f33b3e75db174f332388d11bcf21178e0
CelerisAgent/docs/source/frontend/api_js.md,1464,25610a7c9d7f042986d7abf9f9ea4ccfca5be70eb2eeecf582d68f2db1231484
CelerisAgent/docs/source/frontend/browser_console_js.md,984,3409208998b44e1817b2de3f41f96260b7211829d18736ebb658e455f4664826
CelerisAgent/docs/source/frontend/confirm_js.md,459,a495a596af3af3d34274250638919803497347f3bc305b07a9d5f881aace3c94
CelerisAgent/docs/source/frontend/dom_js.md,679,ba804f5ebb2c82c8c4c7995e0818fb5d6a0d4bc61d3a2c5caea8e30199d0a8b5
CelerisAgent/docs/source/frontend/format_js.md,241,1c61a2d61081698a009da30e1743660ccf0ce2f2dcca85805ce63afc0ebfe9f3
CelerisAgent/docs/source/frontend/index.md,990,74bbb25d777211334aa375b8caf34292c172be4263d24cc01b2d0aed5460e3b5
CelerisAgent/docs/source/frontend/index_html.md,963,0f4d1857f32fcdae4fff49e1ca9258df291e5f868a6ab246d2db2d3339c71638
CelerisAgent/docs/source/frontend/main_js.md,2586,ff39889cd9662e8cb3c49d825e32d5adf69bbaa5a3c27c8ccb241ea1be678149
CelerisAgent/docs/source/frontend/map_geometry_js.md,405,6ea98269c543eaf6e17562b6becab9121dadee7835c5e642fb9c2d8d308cd1db
CelerisAgent/docs/source/frontend/maps_js.md,393,d45fe3e2bdb192dea1bd3cc50284e19f24b52658abdc6f9d5509e540e4d926a8
CelerisAgent/docs/source/frontend/messages_js.md,1829,92315e3e886af634e8eb97ebd6f1d1f5497cfde3947376afa8659b8638b9dc6a
CelerisAgent/docs/source/frontend/render_js.md,610,8e87766188311ca94248b02c4d8d45b71f6b3149c10fdd95d456cd847417aa8e
CelerisAgent/docs/source/frontend/simulation_js.md,3445,2052b2709f60b35e40a33050b1edb4d2fdfd53b7af3227a9c54649dbf15ed502
CelerisAgent/docs/source/frontend/state_panels_js.md,744,6b5ee9bfe26d34c5b23bbf947cb61625e3d6d6cf117343c457c0d502553e5135
CelerisAgent/docs/source/frontend/ui_css.md,1234,a3b962b6eb499198a2070c1edff7885da30c83625cb492e077c7309891fdefcd
CelerisAgent/docs/source/frontend/ui_js.md,244,fbdf4989f804befb5e0e4f4be7389372d6eaedd75809e41bf5e20be6e00905eb
CelerisAgent/docs/source/root_celeris_main_js.md,3748,590ca5fd5ef9bf26c32e6fcbeaf239c65a1bc8d3dc83955d6a83c10f86067b98
CelerisAgent/docs/source/scripts/create_user_py.md,471,37fa2df64572bffe4d4bea7b7da64ef79cc1bdb832eee34188799e55742d4409
CelerisAgent/docs/source/scripts/tiered_dem_retrieval_py.md,295,0bdf784bbfb6cc04cd8350ced694c40fe8b560862671d85b2644388825024e94
CelerisAgent/docs/source/scripts/validate_usgs_okada_deformation_py.md,1264,3a713fd2566bea54f831971beaa2ebb1453266f11ce0dfa63579c7ffc6565cae
CelerisAgent/docs/usgs_coned_wcs.md,3209,49b63b1f566a3bf483da2a45ba60b45e07097bc149ce80385f1dd1cb99e51d62
CelerisAgent/index.html,9274,930ebfe258d92ae83624b9d8dd233de66e78ab6bf5cb5dd09fb33b912aa51810
CelerisAgent/js/api.js,4885,e16a46c10f848844555b71789ecce2286fbe03923340050b1e5f5e31f62c1468
CelerisAgent/js/browser_console.js,2420,b63988c082bc0eca9597283c15c91d97dc1cb669601a0b72e141283ebbf2ce84
CelerisAgent/js/confirm.js,2587,baca61ac65a5b7faef73856e17a9444423e09c80d4d22cde7c97e93acb3fc825
CelerisAgent/js/dom.js,3051,3f0f299ba6a4c661b0b357ae8805ecd5e23718f6d9c336afdb3316aac323ce2c
CelerisAgent/js/format.js,839,ad179ba1c498e7ec47b7480efca1061bdfffdc4feb9a3316873239f67149b0a0
CelerisAgent/js/main.js,18295,ea7f7d920e6582c0841c40d16822a8794a8fd22b8e2895a8206cf8d697a8a4fc
CelerisAgent/js/map_geometry.js,5600,8ae31c46291d5c3c05a31ae74e56a8178ae012e8f1fb80cf499dfaeb9ba68696
CelerisAgent/js/maps.js,8854,187ce2eb92b5fcf24ea15a9a184339cda36d55f3b6bd72ab89bd1f293c9b00af
CelerisAgent/js/messages.js,17427,568dd92482f6dcf209f6265c650d79b4ba0a8fed489be7b4efec3cbd3885d922
CelerisAgent/js/render.js,3457,b81cf328032f6aae0ea1607eb62e04191982fd5b286b49b7855df2cf97b49575
CelerisAgent/js/simulation.js,21717,261a32fd08aa11e6067c44ad6d1209f81156238340e157e5eaed1ab9d2f5d467
CelerisAgent/js/state_panels.js,8007,a5715373940b53c9a5042703b0b439185c5cef122e80f8ed0dfadc7241287699
CelerisAgent/js/ui.js,118,c342feecbe366fdad0eb9aa248be5433160413b5589a37e3f5d179086f147c54
CelerisAgent/registry/celeris_runtime_controls.json,44598,ae1e83e204e43fdd503ad20c51807d66c7a28ee499c74aa5f43d3c442a6ac196
CelerisAgent/registry/data_sources.json,1705,ec9d33589f9f49f0b3b3834763635e06c1c81aa9bfffc4d558d1ef03e9dbc2b4
CelerisAgent/registry/nodes.json,12636,9839cf21feb0d39a301361900088f599a4ad26e2faa2d222f2cb6320105e877a
CelerisAgent/requirements.txt,108,722aa3234fa8c665cebad70b99556b28312b10a662aa2584a223f06f7cc30c66
CelerisAgent/scripts/create_user.py,1235,18030235d8299658134a8f85c46a461afcf5d6e841bb8cf7c4ad252ab22f6b50
CelerisAgent/scripts/tiered_dem_retrieval.py,2649,b205c393477dbf6e7aadbb3587c4be34e27995839cf7fd0a2404f2a813f82d8a
CelerisAgent/scripts/validate_usgs_okada_deformation.py,3962,50a22b5e454f566238c90bd1f30a92df64f6ed19164ae2fe06e22a1cc9a29687
CelerisAgent/shoreline_database/README.txt,774,424b5b8a491414187614f7983e5d85e980a84bad33dc676484615d41ddb49eab
CelerisAgent/shoreline_database/lines.cpg,6,146d6789ffe033a5297c1ad046e6a62ee35319b86b021444f05b6ea2aa8a1f4a
CelerisAgent/shoreline_database/lines.dbf,10469766,f00d6b4b4c0b2f1ff21c792f033cac3bd1284d095f02c1637cc956a8a3f16f94
CelerisAgent/shoreline_database/lines.prj,145,a02a27b1d1982c8516d83398e85a3c8b1aef1713c13ef4d84d7bde17430c07c4
CelerisAgent/shoreline_database/lines.shx,6979900,e5600415cdb9a429c8bd22c5afdfeb477f58068dd96010793a1c2d510f974f61
CelerisAgent/shoreline_database/ne_10m_coastline.README.html,37038,0cfb26be07cf31250743ba848194796a9f0ca567feb6999b681280afa2c99086
CelerisAgent/shoreline_database/ne_10m_coastline.VERSION.txt,11,65172e02b490b9f5076e1a7127e85325542a6ce2b5b06b0725008930309d81ca
CelerisAgent/shoreline_database/ne_10m_coastline.cpg,5,3ad3031f5503a4404af825262ee8232cc04d4ea6683d42c5dd0a2f2a27ac9824
CelerisAgent/shoreline_database/ne_10m_coastline.dbf,392765,9ccc214342fe400bf8c7d91d7a5b276b0457b0ada03e8d4be16ac5ba13037f3b
CelerisAgent/shoreline_database/ne_10m_coastline.prj,145,a02a27b1d1982c8516d83398e85a3c8b1aef1713c13ef4d84d7bde17430c07c4
CelerisAgent/shoreline_database/ne_10m_coastline.shp,6806860,459a4a97c09db19aadf5244026612de9d43748be27f83a360242b99f7fabb3c1
CelerisAgent/shoreline_database/ne_10m_coastline.shx,33164,f873afee7f56779ce52253f740ec251c2f12244aea911dc40f0a85d75de8d5f2
CelerisAgent/temp/.gitkeep,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
CelerisAgent/testbed/README.md,1174,f0f445aac1e1d2c653cec794c1e1246a2a5468a70bf5b8e4d2b0e6502e947947
CelerisAgent/testbed/coastal_resolver_report_latest.md,2533,2230cffef014c0f82c1b7a0f234831015a65b8882dc5cb5507fd104d2d4fcae8
CelerisAgent/testbed/coastal_resolver_run_latest.json,52470,d8e45ef614a52ea1a39613fdc0391519437b8ea23f2f600a0d1abeab2fd8ab2a
CelerisAgent/testbed/conversation_regression_results_20260612_121010_sediment_t21.json,58052,73aa4d1af48204fcb4631e0eb0bb3411f30ebb3fc1f9020aa00c2849cc2af621
CelerisAgent/testbed/conversation_regression_results_20260612_122435_sediment_full.err,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
CelerisAgent/testbed/conversation_regression_sediment_full_20260612.md,2237,857a5309c0787fe7d92d91885241476da6dfb7fe8a00f16c951e61e500038866
CelerisAgent/testbed/conversation_regression_timeseries_full_20260612.md,4529,96a6023e7f27a6ce7208e9b0cbd5e55abb6fe29dfee1bbd8c3aa76154ef1e802
CelerisAgent/testbed/dem_conversation_cases.json,3988,99d4fa68f1fa4b23444d71a38134b27bdff6f8d0c1d874185ce7bc19b06fd80a
CelerisAgent/testbed/georesolution_report_latest.md,4484,46761e3c54b96cf42191721064d676e1e0c0f8fc22de00e805170604bc7f0dd8
CelerisAgent/testbed/georesolution_run_evidence_verified.json,18978,618a0c93799ffb8e469559384b517fd6cad083b4c0f06956e6509eb8ef50f312
CelerisAgent/testbed/georesolution_run_final.json,21425,5fbc01d27bbd157440253a90a3f8c2550ee62637d473a653042a4c2a9c44fa73
CelerisAgent/testbed/georesolution_run_latest.json,15864,4e0a4683f8dfe13cd4e7ad10970a37379fbc214018d76616365d0693bd312e7d
CelerisAgent/testbed/orchestration_ui_smoke.png,45447,5ab00c2117a12c85a597da75ce48f564551db929fd9957810ae1ac25459d50c3
CelerisAgent/testbed/run_conversation_regression_20260611.py,16368,8b29b3a7cc383cb93ef3792238ee2c3676542bd2f61a2002f322aa1d9b768b5c
CelerisAgent/ui.css,21874,9022cdb23338ede3acc373e8186282844275a4613a8ac192c24fce209471e405
CelerisAgent/workspace/auth/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
CelerisAgent/workspace/cache/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
CelerisAgent/workspace/jobs/.gitkeep,1,01ba4719c80b6fe911b091a7c05124b64eeece964e09c058ef8f9805daca546b
Celeris_WebGPU_NTHMP_Benchmarking_Report_updated.docx,4841905,e75e987797ea426be2eaf28c0ac5be569b71fc8c9739e6f3cc9b05fcb0cf2103
LAN_HOST_SETUP.md,13086,ebe97989eba2b72ef68966ffe587cbd382012769062ea614477970e31aa75c47
LICENSE,1064,0fbc7b9ba619a8fc317d842f986801e2d360e056901e443bfd914be542a5cfa5
MC_examples.html,76170,67443fdf6ed981e15f632f6f4851bafd922801c53b66e3d12e2abd60dbd3b729
README.md,6051,181b223e1de3ab668692297c957a7a9483caa695cc09b6cf338fa508f0605561
SECURITY.md,2556,b8abfc1d513c5319f7fce741c79dea836e5a47805255442a8d44052919937dd0
agent.html,80154,e5e9c10bc9c767346cb4a8ac7b44b541cdc6c886420381ab3a7b6a323335947e
assets/Duck/Duck.gltf,4964,98009069c87b165df92dbc8213d7c2b4f296074097ad2ec4efddf3dbc50cdcb0
assets/Duck/Duck0.bin,102040,4c851f5909095ecf77e66e0968c31d5354f17a49b62e1fad0c341e1635145ee9
assets/Duck/textures/DuckCM.png,16302,8aedb428cbb815dffea650fe75bff032ea240f00ccad2f64dc8f62a0c5e30313
automation/Celeris_automation.zip,10320426,b76e5a2436a34cf16ae08ca57b8e89729e8bf91c0dbaa9cc28dd2d163f14fb6c
automation/bathy.txt,11749295,75b1c8c1d047b43722ae2b089ccbf11a67abcf5dab43b00b4de6a9e18a77821f
automation/chromedriver-win64/LICENSE.chromedriver,1536,368cca1106be99d39ecd32a38d8305585d802a475effb66380b91ffc9bcf709b
automation/chromedriver-win64/THIRD_PARTY_NOTICES.chromedriver,802129,ef6c59030e5b4c541f2011810a50e8cae03bfb715332c3633547bb60349b6e15
automation/chromedriver-win64/chromedriver.exe,19726336,d167a79a3394db69840bc012fac85697bac90e2d206a5be9617b0b052a3dc3bf
automation/config.json,6512,6b665af1cb6e527fef413ed6f9b464ff441fcb88c66cfc3c4b219654d8399f64
automation/run_WebGPU.py,9089,8587f7400f3bd6aad4bdb524b8d05f9e4dac17e7df8059c2aa8ff28dc27b0ede
automation/run_WebGPU_flask.py,15046,cd5408770ce79fa5f35ae2dfedc54111b735e8ae13876c303b04f330faeb4d6b
automation/run_benchmark_case.py,15206,2498b87191a2dc0187816946f4be277a63c8e3bd9a66de1b3504c9f57c7d15f3
automation/waves.txt,99457,87ce8e1f15203eca6591ad48659160342b994cd293b120f49bebe0f222ca3f60
automation_edge_browser/bathy.txt,11749295,75b1c8c1d047b43722ae2b089ccbf11a67abcf5dab43b00b4de6a9e18a77821f
automation_edge_browser/msedgedriver.exe,18989440,5160064e4d1028241f41c808bceaed9b0a7b680cb034d01790c0b0e9cb5a8032
automation_edge_browser/run_WebGPU_Edge.py,8500,bf3b4ef6eb68d72088b044ae639b285641bd70df45bc0ff84ae9f599a53816c3
automation_edge_browser/waves.txt,99457,87ce8e1f15203eca6591ad48659160342b994cd293b120f49bebe0f222ca3f60
automation_firefox_browser/bathy.txt,11749295,75b1c8c1d047b43722ae2b089ccbf11a67abcf5dab43b00b4de6a9e18a77821f
automation_firefox_browser/geckodriver.exe,4438080,646bfc719d0b00294427f39f4cbd52a5997a510fef31527f8577f2152ebfa0e7
automation_firefox_browser/run_WebGPU_Firefox.py,9195,b472981606fb397db081be22d983ff30396bcac3549ff4d5c79c0098697b8e83
automation_firefox_browser/waves.txt,99457,87ce8e1f15203eca6591ad48659160342b994cd293b120f49bebe0f222ca3f60
benchmarks/nthmp/.gitignore,218,0ab0fb3ae49ddffddb1696b825630a5b580618c01cae2294b53994642481a256
benchmarks/nthmp/README.md,13405,4f694f3664a22d01d3fb81f4f84c35c0c0b4eae7b70f722ec6aa11e4f011c251
benchmarks/nthmp/benchmark_inventory.json,25823,acd85e92e114bed76c8f77e4348c9e4b4f71f88ecbf3f55fabd221e772a0a867
benchmarks/nthmp/matlab/generate_bp09_inputs_matlab.m,21563,bbacdf71a9babcc0856d572939e4a74b81d650dfca9f805088b4c7f911439acc
benchmarks/nthmp/reference_data/BP01/canonical_profiles.txt,16498,762ffe93db321fec5a30e88d7fe5ce529f603012252f852e7a2c5833ea2a4929
benchmarks/nthmp/reference_data/BP01/canonical_ts.txt,28267,3031136ccca6d475ebeb011702a35b3018086510aafb40a5c0925e67f260ad9f
benchmarks/nthmp/reference_data/BP01/description.pdf,69827,0eb9461ff78f7ef7f67781ffb93155575cf3a40ca76bc5059bbcbdf0dd3c1d6d
benchmarks/nthmp/reference_data/BP04/Benchmark4_description.pdf,770718,a754a67c5be88666e2269a9a1079b9a506a990b4c88021a20af51181db69f428
benchmarks/nthmp/reference_data/BP04/CanonicalBathymetry_H_0.0185.xls,35328,e55d5c08e8882b28147436b6b4c5c50b79f73ba0fce42242c5a6f47a59314845
benchmarks/nthmp/reference_data/BP04/CanonicalBathymetry_H_0.03.xls,27648,52009f2af705b5c3a43bcd7149999042b7d1efc0db29913fffbb1d77dbc662f9
benchmarks/nthmp/reference_data/BP04/Lab_runup.txt,1499,3d33d6b7a3ce5398e4217fc0170c64bdb13a77738a0a6d39f85bc0c98a18f692
benchmarks/nthmp/reference_data/BP04/profs.tgz,3258,f80f445e9b749b15511a2972deb7c3e002f57f40fff38c4cb967f7feaa76fb77
benchmarks/nthmp/reference_data/BP06/Description.pdf,1289023,a69919cba2d1721ccbeb37bdcbc7cf3bb43dba291afaf2778560a426f4e8ebf0
benchmarks/nthmp/reference_data/BP06/fdbk2abc.txt,11059,0000e66e8c51fee86fa68620d94a3400b3608766295f6878f07779b8f33c6e68
benchmarks/nthmp/reference_data/BP06/run2a.txt,1137,19928ea377d20b5a065fc68fda056bc9cccf69386c79ae49f840b2d204734dc2
benchmarks/nthmp/reference_data/BP06/run2b.txt,1137,75256ece640b34c60789fde887509ddcff17dfe618eb054c3ebc73ae77e47f1d
